,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
2708,MLS Listing,,Condo/Co-op,300 W 145th St Unit 1K,New York,NY,10039.0,689000.0,2.0,1.5,Harlem,957.0,49346.0,2003.0,28.0,720.0,1163.0,Active,,,https://www.redfin.com/NY/New-York/300-W-145th-St-10039/unit-1K/home/45164608,REBNY,RLMX-88179,N,Y,40.822922,-73.9426429
2709,MLS Listing,,Condo/Co-op,305 W 150th St #204,New York,NY,10039.0,450000.0,1.0,1.0,New York,594.0,,1921.0,30.0,758.0,,Active,,,https://www.redfin.com/NY/New-York/305-W-150th-St-10039/unit-204/home/108582824,BNYMLS,472686,N,Y,40.8264818,-73.9401579
2710,MLS Listing,,Condo/Co-op,300 W 145th St Unit 1-N,New York,NY,10039.0,1250000.0,3.0,2.0,Harlem,,49346.0,2003.0,36.0,,1485.0,Active,April-23-2023 01:30 PM,April-23-2023 02:30 PM,https://www.redfin.com/NY/New-York/300-W-145th-St-10039/unit-1N/home/45164603,REBNY,OLRS-823329,N,Y,40.822922,-73.9426429
2711,MLS Listing,,Condo/Co-op,234 W 148th St Unit 2-B,New York,NY,10039.0,675000.0,1.0,1.0,Harlem,743.0,9992.0,1930.0,37.0,908.0,728.0,Active,April-22-2023 11:30 AM,April-22-2023 12:30 PM,https://www.redfin.com/NY/New-York/234-W-148th-St-10039/unit-2B/home/105859029,REBNY,OLRS-2027237,N,Y,40.8241865,-73.939702
2712,MLS Listing,,Condo/Co-op,130 Bradhurst Ave #205,New York,NY,10039.0,765000.0,3.0,2.0,Ellington On The Park,1413.0,,2008.0,46.0,541.0,1617.0,Active,,,https://www.redfin.com/NY/New-York/130-Bradhurst-Ave-10039/unit-205/home/45232620,OneKey,H6235812,N,Y,40.8252367,-73.9411801
2713,MLS Listing,,Condo/Co-op,220 W 148th St Unit 1M,New York,NY,10039.0,580000.0,0.0,1.0,Harlem,781.0,30972.0,1903.0,51.0,743.0,653.0,Active,,,https://www.redfin.com/NY/New-York/220-W-148th-St-10039/unit-1M/home/45323660,REBNY,RPLU-33422257476,N,Y,40.8240212,-73.9393887
2714,MLS Listing,,Condo/Co-op,30 Macombs Pl #44,New York,NY,10039.0,245000.0,2.0,1.0,30 Macombs Pl Hdfc,600.0,,1920.0,99.0,408.0,800.0,Active,,,https://www.redfin.com/NY/New-York/30-Macombs-Pl-10039/unit-44/home/174563438,OneKey,H6227115,N,Y,40.8260497,-73.9385768
2715,MLS Listing,,Condo/Co-op,30 Macombs Pl #32,New York,NY,10039.0,265000.0,2.0,1.0,Macombs Place Hsng Dev,600.0,,1920.0,100.0,442.0,800.0,Active,,,https://www.redfin.com/NY/New-York/30-Macombs-Pl-10039/unit-32/home/177820754,OneKey,H6226807,N,Y,40.8260497,-73.9385768
2716,MLS Listing,,Condo/Co-op,300 W 145th St Unit 2P,New York,NY,10039.0,860000.0,3.0,2.0,Harlem,1118.0,49346.0,2003.0,113.0,769.0,1374.0,Active,,,https://www.redfin.com/NY/New-York/300-W-145th-St-10039/unit-2P/home/45164634,REBNY,RLMX-85990,N,Y,40.822922,-73.9426429
2717,MLS Listing,,Condo/Co-op,300 W 145th St Unit 3G,New York,NY,10030.0,695000.0,2.0,1.5,Harlem,932.0,49346.0,2003.0,126.0,746.0,1174.0,Active,,,https://www.redfin.com/NY/New-York/300-W-145th-St-10039/unit-3G/home/45164637,REBNY,RPLU-33422194333,N,Y,40.822922,-73.9426429
2718,MLS Listing,,Condo/Co-op,300 W 145th St Unit 3J,New York,NY,10030.0,699000.0,2.0,1.5,Harlem,,49346.0,2003.0,143.0,,1192.0,Active,,,https://www.redfin.com/NY/New-York/300-W-145th-St-10039/unit-3J/home/45164647,REBNY,RPLU-33422126640,N,Y,40.822922,-73.9426429
2719,MLS Listing,,Condo/Co-op,130 Bradhurst Ave #802,New York,NY,10039.0,625000.0,2.0,1.0,Harlem,,22485.0,2007.0,144.0,,1288.0,Active,,,https://www.redfin.com/NY/New-York/130-Bradhurst-Ave-10039/unit-802/home/45231647,REBNY,OLRS-1526930,N,Y,40.8252367,-73.9411801
2720,MLS Listing,,Condo/Co-op,102 Bradhurst Ave #401,New York,NY,10039.0,749999.0,3.0,2.0,Harlem,1150.0,24728.0,2007.0,172.0,652.0,1503.0,Active,,,https://www.redfin.com/NY/New-York/102-Bradhurst-Ave-10039/unit-401/home/45187549,REBNY,OLRS-1999533,N,Y,40.8247564,-73.9415389
2721,MLS Listing,,Vacant Land,2805 Frederick Dougla Blvd,New York,NY,10039.0,1449000.0,,,New York,,1994.0,,184.0,,,Active,,,https://www.redfin.com/NY/New-York/2805-Frederick-Douglass-Blvd-10039/home/115851630,OneKey,3438091,N,Y,40.825656,-73.940226
2722,MLS Listing,,Condo/Co-op,220 W 148th St Unit 2C,New York,NY,10039.0,1095000.0,2.0,2.0,Harlem,1521.0,30972.0,1903.0,205.0,720.0,1545.0,Active,,,https://www.redfin.com/NY/New-York/220-W-148th-St-10039/unit-2C/home/45323403,REBNY,RPLU-33422037371,N,Y,40.8240212,-73.9393887
2723,MLS Listing,,Condo/Co-op,102 Bradhurst Ave #1008,New York,NY,10039.0,599000.0,2.0,2.0,Harlem,,24728.0,2007.0,221.0,,1445.0,Active,,,https://www.redfin.com/NY/New-York/102-Bradhurst-Ave-10039/unit-1008/home/45187254,REBNY,RPLU-5122018236,N,Y,40.8247564,-73.9415389
2724,MLS Listing,,Condo/Co-op,231 W 148TH St Unit 4L,New York,NY,10039.0,675000.0,3.0,1.5,Harlem,,30972.0,1920.0,,,938.0,Active,,,https://www.redfin.com/NY/New-York/231-W-148th-St-10039/unit-4L/home/183928914,REBNY,RPLU-3346380924,N,Y,40.824497,-73.9393116
2725,MLS Listing,,Condo/Co-op,401 E 60th St Unit 36-B,New York,NY,10022.0,1390000.0,2.0,2.0,Lenox Hill,1140.0,40200.0,1999.0,1.0,1219.0,1848.0,Active,,,https://www.redfin.com/NY/New-York/401-E-60th-St-10022/unit-36B/home/45315373,REBNY,OLRS-1705412,N,Y,40.7603031,-73.9610497
2726,MLS Listing,,Condo/Co-op,475 Park Ave Unit 10A,New York,NY,10022.0,4500000.0,4.0,4.0,Midtown Central,,10639.0,1908.0,1.0,,6827.0,Active,,,https://www.redfin.com/NY/New-York/475-Park-Ave-10022/unit-10A/home/115395175,REBNY,PRCH-2953139,N,Y,40.7619753,-73.9701328
2727,MLS Listing,,Condo/Co-op,420 E 51st St Unit 8-B,New York,NY,10022.0,309000.0,1.0,1.0,Beekman,1000.0,18075.0,1962.0,1.0,309.0,3392.0,Active,,,https://www.redfin.com/NY/New-York/420-E-51st-St-10022/unit-8B/home/45155219,REBNY,OLRS-92607,N,Y,40.7540391,-73.9651308
2728,MLS Listing,,Condo/Co-op,2 E 55th St Unit 822/31,New York,NY,10022.0,105000.0,1.0,2.0,Midtown Central,852.0,22544.0,1904.0,1.0,123.0,1650.0,Active,,,https://www.redfin.com/NY/New-York/2-E-55th-St-10022/unit-822-31/home/160603855,REBNY,OLRS-1808686,N,Y,40.7612128,-73.9729824
2729,MLS Listing,,Condo/Co-op,781 Fifth Ave #2307,New York,NY,10022.0,1775000.0,1.0,1.5,Lenox Hill,,12500.0,1927.0,1.0,,10303.0,Active,,,https://www.redfin.com/NY/New-York/781-5th-Ave-10022/unit-2307/home/45156278,REBNY,PRCH-3208981,N,Y,40.7643205,-73.9725177
2730,MLS Listing,,Condo/Co-op,Unit at 200 E 59th St,New York,NY,10022.0,1732500.0,1.0,1.5,Midtown Central,,,,1.0,,,Active,,,https://www.redfin.com/NY/New-York/200-E-59th-St-10022/home/173155335,REBNY,RPLU-513494968,N,Y,40.7613293,-73.9664571
2731,MLS Listing,,Condo/Co-op,303 E 57th St Unit 11G,New York,NY,10022.0,495000.0,2.0,1.5,Sutton,,34926.0,1967.0,1.0,,4220.0,Active,April-23-2023 01:30 PM,April-23-2023 03:00 PM,https://www.redfin.com/NY/New-York/303-E-57th-St-10022/unit-11G/home/144129917,REBNY,RPLU-558722426750,N,Y,40.7595774,-73.964779
2732,MLS Listing,,Condo/Co-op,400 E 56th St Unit 9A,New York,NY,10022.0,548000.0,1.0,1.0,Sutton,585.0,46763.0,1968.0,1.0,937.0,1311.0,Active,,,https://www.redfin.com/NY/New-York/400-E-56th-St-10022/unit-9A/home/45155816,REBNY,RPLU-558722426752,N,Y,40.7571111,-73.9630783
2733,MLS Listing,,Condo/Co-op,220 E 54th St Unit 8M,New York,NY,10022.0,450000.0,0.0,1.0,Midtown Central,450.0,15062.0,1962.0,1.0,1000.0,948.0,Active,April-23-2023 11:00 AM,April-23-2023 12:30 PM,https://www.redfin.com/NY/New-York/220-E-54th-St-10022/unit-8M/home/45153981,REBNY,RPLU-571722425535,N,Y,40.7577685,-73.9681993
2734,MLS Listing,,Condo/Co-op,255 E 49th St Unit 4A,New York,NY,10017.0,800000.0,1.0,1.5,New York,891.0,,1984.0,1.0,898.0,993.0,Active,April-23-2023 03:15 PM,April-23-2023 04:15 PM,https://www.redfin.com/NY/New-York/255-E-49th-St-10017/unit-4A/home/45279776,OneKey,H6244298,N,Y,40.7545701,-73.9692417
2735,MLS Listing,,Condo/Co-op,465 Park Ave #409,New York,NY,10022.0,1495000.0,1.0,1.5,Midtown Central,,10247.0,1925.0,2.0,,4087.0,Active,,,https://www.redfin.com/NY/New-York/465-Park-Ave-10022/unit-409/home/45153911,REBNY,RPLU-33422403200,N,Y,40.761721,-73.970354
2736,MLS Listing,,Condo/Co-op,225 E 57th St Unit 10-F,New York,NY,10022.0,1350000.0,2.0,2.0,Midtown Central,1246.0,26712.0,1964.0,2.0,1083.0,3449.0,Active,,,https://www.redfin.com/NY/New-York/225-E-57th-St-10022/unit-10F/home/105883618,REBNY,OLRS-108614,N,Y,40.7600656,-73.9664566
2737,MLS Listing,,Condo/Co-op,235 E 57th St Unit 2B,New York,NY,10022.0,749000.0,1.0,1.0,Midtown Central,,9037.0,1960.0,3.0,,1672.0,Active,April-23-2023 01:00 PM,April-23-2023 02:00 PM,https://www.redfin.com/NY/New-York/235-E-57th-St-10022/unit-2B/home/56390833,REBNY,RPLU-558722419180,N,Y,40.7598069,-73.965722
2738,MLS Listing,,Condo/Co-op,227 E 57th St Unit 4-H,New York,NY,10022.0,499000.0,1.0,1.0,Midtown Central,,8033.0,1930.0,3.0,,1582.0,Active,,,https://www.redfin.com/NY/New-York/227-E-57th-St-10022/unit-4-H/home/185153200,REBNY,OLRS-2031715,N,Y,40.7598525,-73.9660434
2739,MLS Listing,,Condo/Co-op,220 E 54th St Unit 11G,New York,NY,10022.0,799000.0,1.0,1.0,Midtown Central,850.0,15062.0,1962.0,4.0,940.0,2190.0,Active,,,https://www.redfin.com/NY/New-York/220-E-54th-St-10022/unit-11G/home/185144851,REBNY,PRCH-7550704,N,Y,40.7577685,-73.9681993
2740,MLS Listing,,Condo/Co-op,245 E 54th St Unit 24MN,New York,NY,10022.0,1295000.0,3.0,2.0,Midtown Central,,22594.0,1977.0,4.0,,3336.0,Active,April-23-2023 11:00 AM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/245-E-54th-St-10022/unit-24MN/home/176621771,REBNY,RPLU-558722416041,N,Y,40.7577737,-73.9667949
2741,MLS Listing,,Condo/Co-op,245 E 54th St Unit 9GH,New York,NY,10022.0,1385000.0,3.0,2.0,Midtown Central,,22594.0,1977.0,4.0,,2526.0,Active,April-23-2023 11:00 AM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/245-E-54th-St-10022/unit-9GH/home/115021817,REBNY,RPLU-558722415772,N,Y,40.7577737,-73.9667949
2742,MLS Listing,,Condo/Co-op,430 E 58th St Unit 61B,New York,NY,10022.0,7100000.0,2.0,2.5,Sutton,1915.0,1933.0,1900.0,6.0,3708.0,2705.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-61B/home/185123270,REBNY,RPLU-618222246301,N,Y,40.758288,-73.9612503
2743,MLS Listing,,Condo/Co-op,430 E 57th St Unit 11B,New York,NY,10022.0,1250000.0,2.0,2.0,Sutton,,10050.0,1926.0,6.0,,3682.0,Active,,,https://www.redfin.com/NY/New-York/430-E-57th-St-10022/unit-11B/home/45181354,REBNY,RPLU-606222414428,N,Y,40.7576668,-73.96187
2744,MLS Listing,,Condo/Co-op,641 Fifth Ave Unit 33D,New York,NY,10022.0,4299998.0,2.0,2.5,Midtown Central,1793.0,25602.0,1975.0,7.0,2398.0,2954.0,Active,,,https://www.redfin.com/NY/New-York/641-5th-Ave-10022/unit-33D/home/45277003,REBNY,RLMX-88652,N,Y,40.7591282,-73.9762743
2745,MLS Listing,,Condo/Co-op,300 E 59th St #1803,New York,NY,10022.0,799000.0,1.0,1.0,Sutton,850.0,22593.0,1971.0,7.0,940.0,1699.0,Active,April-23-2023 12:00 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/300-E-59th-St-10022/unit-1803/home/185112478,REBNY,OLRS-2032558,N,Y,40.7602859,-73.9640752
2746,MLS Listing,,Condo/Co-op,430 E 58th St Ph 76,New York,NY,10022.0,25000000.0,4.0,4.5,Sutton,4595.0,1933.0,1900.0,7.0,5441.0,6552.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-76/home/185110404,REBNY,RPLU-618222246353,N,Y,40.758288,-73.9612503
2747,MLS Listing,,Condo/Co-op,430 E 58th St Ph 47,New York,NY,10022.0,19250000.0,4.0,3.5,Sutton,4765.0,1933.0,1900.0,7.0,4040.0,6732.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-47/home/185110134,REBNY,RPLU-618222246348,N,Y,40.758288,-73.9612503
2748,MLS Listing,,Condo/Co-op,430 E 58th St Unit 63A,New York,NY,10022.0,8875000.0,3.0,3.5,Sutton,2301.0,1933.0,1900.0,7.0,3857.0,3250.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-63A/home/185109945,REBNY,RPLU-618222246339,N,Y,40.758288,-73.9612503
2749,MLS Listing,,Condo/Co-op,430 E 58th St Unit 53B,New York,NY,10022.0,7575000.0,3.0,3.5,Sutton,2106.0,1933.0,1900.0,7.0,3597.0,2975.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-53B/home/185109944,REBNY,RPLU-618222412982,N,Y,40.758288,-73.9612503
2750,MLS Listing,,Condo/Co-op,430 E 58th St Unit 45A,New York,NY,10022.0,2850000.0,1.0,1.5,Sutton,1049.0,1933.0,1900.0,7.0,2717.0,1482.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-45A/home/185109750,REBNY,RPLU-618222242188,N,Y,40.758288,-73.9612503
2751,MLS Listing,,Condo/Co-op,430 E 58th St Unit 51A,New York,NY,10022.0,7425000.0,3.0,3.0,Sutton,2090.0,1933.0,1900.0,7.0,3553.0,2952.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-51A/home/185109749,REBNY,RPLU-618222246328,N,Y,40.758288,-73.9612503
2752,MLS Listing,,Condo/Co-op,430 E 58th St Unit 37B,New York,NY,10022.0,4550000.0,2.0,2.5,Sutton,1485.0,1933.0,1900.0,7.0,3064.0,2098.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-37B/home/185109363,REBNY,RPLU-618222246275,N,Y,40.758288,-73.9612503
2753,MLS Listing,,Condo/Co-op,430 E 58th St Unit 36C,New York,NY,10022.0,4750000.0,2.0,2.5,Sutton,1664.0,1933.0,1900.0,7.0,2855.0,2351.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-36C/home/185109362,REBNY,RPLU-618222319532,N,Y,40.758288,-73.9612503
2754,MLS Listing,,Condo/Co-op,430 E 58th St Unit 22B,New York,NY,10022.0,2050000.0,1.0,1.5,Sutton,1063.0,1933.0,1900.0,7.0,1929.0,1502.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-22B/home/185109165,REBNY,RPLU-618222242105,N,Y,40.758288,-73.9612503
2755,MLS Listing,,Condo/Co-op,430 E 58th St Unit 23C,New York,NY,10022.0,3175000.0,2.0,2.0,Sutton,1242.0,1933.0,1900.0,7.0,2556.0,1755.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-23C/home/185109164,REBNY,RPLU-618222242248,N,Y,40.758288,-73.9612503
2756,MLS Listing,,Condo/Co-op,430 E 58th St Unit 26A,New York,NY,10022.0,5175000.0,3.0,3.5,Sutton,1845.0,1933.0,1900.0,7.0,2805.0,2606.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-26A/home/185109163,REBNY,RPLU-618222246315,N,Y,40.758288,-73.9612503
2757,MLS Listing,,Condo/Co-op,430 E 58th St Unit 18A,New York,NY,10022.0,5950000.0,4.0,3.5,Sutton,2379.0,1933.0,1900.0,7.0,2501.0,3360.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-18A/home/185108928,REBNY,RPLU-618222246344,N,Y,40.758288,-73.9612503
2758,MLS Listing,,Condo/Co-op,430 E 58th St Unit 16B,New York,NY,10022.0,3775000.0,2.0,2.5,Sutton,1776.0,1933.0,1900.0,7.0,2126.0,2508.0,Active,,,https://www.redfin.com/NY/New-York/430-E-58th-St-10022/unit-16B/home/185108789,REBNY,RPLU-618222246267,N,Y,40.758288,-73.9612503
2759,MLS Listing,,Condo/Co-op,300 E 54th St Unit 9-J,New York,NY,10022.0,948000.0,2.0,1.0,Sutton,,24809.0,1978.0,8.0,,1482.0,Active,April-23-2023 01:00 PM,April-23-2023 03:00 PM,https://www.redfin.com/NY/New-York/300-E-54th-St-10022/unit-9J/home/146159723,REBNY,OLRS-43526,N,Y,40.7571105,-73.96647
2760,MLS Listing,,Condo/Co-op,212 E 57th St Unit 5A,New York,NY,10022.0,2250000.0,2.0,2.5,Midtown Central,1267.0,5649.0,2005.0,8.0,1776.0,2197.0,Active,,,https://www.redfin.com/NY/New-York/212-E-57th-St-10022/unit-5A/home/45192424,REBNY,RPLU-5122403877,N,Y,40.7596879,-73.9670526
2761,MLS Listing,,Condo/Co-op,240 E 55th St Unit 8F,New York,NY,10022.0,390000.0,0.0,1.0,Midtown Central,488.0,7531.0,1959.0,8.0,799.0,1271.0,Active,April-23-2023 10:30 AM,April-23-2023 12:00 PM,https://www.redfin.com/NY/New-York/240-E-55th-St-10022/unit-8F/home/185093382,REBNY,RLMX-88608,N,Y,40.7581216,-73.9670704
2762,MLS Listing,,Condo/Co-op,721 Fifth Ave Unit 32A,New York,NY,10022.0,2495000.0,2.0,2.0,Midtown Central,1465.0,19450.0,1983.0,9.0,1703.0,3356.0,Active,,,https://www.redfin.com/NY/New-York/721-5th-Ave-10022/unit-32A/home/45277477,REBNY,RLMX-88601,N,Y,40.762394,-73.9739039
2763,MLS Listing,,Condo/Co-op,400 E 59th St Unit 9G,New York,NY,10022.0,680000.0,1.0,1.0,Sutton,,10694.0,1928.0,9.0,,1634.0,Active,,,https://www.redfin.com/NY/New-York/400-E-59th-St-10022/unit-9G/home/45156434,REBNY,PRCH-7547536,N,Y,40.7593483,-73.9617192
2764,MLS Listing,,Condo/Co-op,250 E 53rd St #1801,New York,NY,10022.0,2200000.0,2.0,2.5,Turtle Bay,1578.0,10042.0,2006.0,9.0,1394.0,2389.0,Active,,,https://www.redfin.com/NY/New-York/250-E-53rd-St-10022/unit-1801/home/45209616,REBNY,PRCH-7547393,N,Y,40.7567573,-73.9675341
2765,MLS Listing,,Condo/Co-op,641 Fifth Ave Unit 48GH,New York,NY,10022.0,15500000.0,3.0,3.5,Midtown Central,3303.0,,1975.0,9.0,4693.0,5540.0,Active,,,https://www.redfin.com/NY/New-York/641-5th-Ave-10022/unit-48GH/home/114490303,OneKey,H6242583,N,Y,40.7591282,-73.9762743
2766,MLS Listing,,Condo/Co-op,60 Sutton Pl S Unit 2BS,New York,NY,10022.0,989000.0,2.0,2.0,Sutton,,49003.0,1952.0,9.0,,1787.0,Active,,,https://www.redfin.com/NY/New-York/60-Sutton-Pl-S-10022/unit-2BS/home/45155939,REBNY,RPLU-33422379606,N,Y,40.7552501,-73.9631259
2767,MLS Listing,,Condo/Co-op,225 E 57th St Unit 3-H,New York,NY,10022.0,525000.0,1.0,1.0,Midtown Central,,26712.0,1964.0,10.0,,2406.0,Active,April-23-2023 02:30 PM,April-23-2023 04:00 PM,https://www.redfin.com/NY/New-York/225-E-57th-St-10022/unit-3-H/home/185056994,REBNY,OLRS-2031752,N,Y,40.7600656,-73.9664566
2768,MLS Listing,,Condo/Co-op,415 E 54th St Unit 6C,New York,NY,10022.0,1675000.0,2.0,2.5,Sutton,1144.0,25104.0,1983.0,10.0,1464.0,1709.0,Active,,,https://www.redfin.com/NY/New-York/415-E-54th-St-10022/unit-6C/home/45282456,REBNY,RPLU-33422406502,N,Y,40.756129,-73.9629608
2769,MLS Listing,,Townhouse,15 Sutton Pl,New York,NY,10022.0,11500000.0,4.0,5.5,Sutton,4703.0,858.0,1899.0,10.0,2445.0,,Active,,,https://www.redfin.com/NY/New-York/15-Sutton-Pl-10022/home/45282783,REBNY,PRCH-5213852,N,Y,40.7577196,-73.9601024
2770,MLS Listing,,Condo/Co-op,333 E 53rd St Unit 8-ML,New York,NY,10022.0,995000.0,2.0,2.0,Sutton,,15163.0,1929.0,10.0,,2373.0,Active,April-23-2023 01:00 PM,April-23-2023 02:00 PM,https://www.redfin.com/NY/New-York/333-E-53rd-St-10022/unit-8ML/home/115267238,REBNY,OLRS-00011592075,N,Y,40.7563215,-73.9656283
2771,MLS Listing,,Condo/Co-op,240 E 55th St Unit LA,New York,NY,10022.0,2995000.0,4.0,4.0,Midtown Central,,7531.0,1959.0,10.0,,5152.0,Active,,,https://www.redfin.com/NY/New-York/240-E-55th-St-10022/unit-LA/home/177214479,REBNY,RPLU-33422405888,N,Y,40.7581216,-73.9670704
2772,MLS Listing,,Condo/Co-op,118 E 60th St Unit 19-G,New York,NY,10022.0,1395000.0,2.0,2.0,Lenox Hill,1350.0,24100.0,1964.0,11.0,1033.0,3429.0,Active,,,https://www.redfin.com/NY/New-York/118-E-60th-St-10022/unit-19G/home/45232361,REBNY,OLRS-00011611640,N,Y,40.7626808,-73.9682907
2773,MLS Listing,,Condo/Co-op,118 E 60th St Unit 9-B,New York,NY,10022.0,625000.0,1.0,1.0,Lenox Hill,,24100.0,1964.0,11.0,,1968.0,Active,April-23-2023 12:00 PM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/118-E-60th-St-10022/unit-9B/home/45232460,REBNY,OLRS-707668,N,Y,40.7626808,-73.9682907
2774,MLS Listing,,Condo/Co-op,118 E 60th St Unit 5D,New York,NY,10022.0,415000.0,0.0,1.0,Lenox Hill,,24100.0,1964.0,11.0,,,Active,,,https://www.redfin.com/NY/New-York/118-E-60th-St-10022/unit-5D/home/45337302,REBNY,BNYC-1976157,N,Y,40.7626808,-73.9682907
2775,MLS Listing,,Condo/Co-op,220 E 54th St Unit 9N,New York,NY,10022.0,550000.0,1.0,1.0,Midtown Central,,15062.0,1962.0,12.0,,1460.0,Active,April-23-2023 11:00 AM,April-23-2023 12:30 PM,https://www.redfin.com/NY/New-York/220-E-54th-St-10022/unit-9N/home/185009315,REBNY,RPLU-571722402455,N,Y,40.7577685,-73.9681993
2776,MLS Listing,,Condo/Co-op,240 E 55th St Unit 6-H,New York,NY,10022.0,510000.0,1.0,1.0,Midtown Central,625.0,7531.0,1959.0,14.0,816.0,1267.0,Active,,,https://www.redfin.com/NY/New-York/240-E-55th-St-10022/unit-6H/home/45230802,REBNY,OLRS-2031105,N,Y,40.7581216,-73.9670704
2777,MLS Listing,,Condo/Co-op,60 E 55th St Unit 40A,New York,NY,10022.0,1800000.0,1.0,1.5,Midtown Central,992.0,8636.0,2004.0,15.0,1815.0,1574.0,Active,,,https://www.redfin.com/NY/New-York/60-E-55th-St-10022/unit-40A/home/45195804,REBNY,RPLU-5122361858,N,Y,40.7605467,-73.9728399
2778,MLS Listing,,Condo/Co-op,100 E 53rd St Unit 37B,New York,NY,10022.0,2407500.0,1.0,1.0,Midtown Central,1375.0,13342.0,2017.0,15.0,1751.0,2506.0,Active,April-22-2023 11:00 AM,April-22-2023 02:00 PM,https://www.redfin.com/NY/New-York/100-E-53rd-St-10022/unit-37B/home/170852476,REBNY,RPLU-756522397204,N,Y,40.7584662,-73.9715095
2779,MLS Listing,,Condo/Co-op,35 SUTTON Pl Unit 15E,New York,NY,10022.0,1095000.0,1.0,2.0,Sutton,1450.0,15050.0,1961.0,16.0,755.0,2714.0,Active,April-23-2023 10:30 AM,April-23-2023 12:00 PM,https://www.redfin.com/NY/New-York/35-Sutton-Pl-10022/unit-15E/home/45230373,REBNY,RPLU-5122396471,N,Y,40.7583475,-73.9595715
2780,MLS Listing,,Condo/Co-op,400 E 56th St Unit 10G,New York,NY,10022.0,1195000.0,2.0,2.0,Sutton,1182.0,46763.0,1968.0,17.0,1011.0,2543.0,Active,April-23-2023 12:00 PM,April-23-2023 02:00 PM,https://www.redfin.com/NY/New-York/400-E-56th-St-10022/unit-10G/home/130590221,REBNY,RPLU-558722394085,N,Y,40.7571111,-73.9630783
2781,MLS Listing,,Condo/Co-op,641 Fifth Ave Unit 29-E,New York,NY,10022.0,3080000.0,2.0,2.5,Olympic Tower,1756.0,,1981.0,17.0,1754.0,,Active,,,https://www.redfin.com/NY/New-York/641-5th-Ave-10022/unit-29E/home/45277090,OneKey,H6241190,N,Y,40.7591282,-73.9762743
2782,MLS Listing,,Condo/Co-op,118 E 60th St Unit 28-HA,New York,NY,10022.0,2395000.0,3.0,3.0,Lenox Hill,2200.0,24100.0,1964.0,17.0,1089.0,5771.0,Active,,,https://www.redfin.com/NY/New-York/118-E-60th-St-10022/unit-28-HA/home/184937371,REBNY,OLRS-2002619-2797563,N,Y,40.7626808,-73.9682907
2783,MLS Listing,,Condo/Co-op,301 E 50th St Unit 9B,New York,NY,10022.0,1595000.0,1.0,1.5,Turtle Bay,947.0,,2014.0,17.0,1684.0,1642.0,Active,,,https://www.redfin.com/NY/New-York/301-E-50th-St-10022/unit-9B/home/108582754,REBNY,RLMX-88390,N,Y,40.7549514,-73.9681149
2784,MLS Listing,,Condo/Co-op,959 First Ave Unit 10C,New York,NY,10022.0,2400000.0,2.0,2.0,Turtle Bay,1340.0,,2016.0,18.0,1791.0,1735.0,Active,April-23-2023 11:30 AM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/959-1st-Ave-10022/unit-10C/home/109997403,REBNY,RPLU-33422379924,N,Y,40.7557059,-73.9652383
2785,MLS Listing,,Condo/Co-op,400 E 54th St Unit 5-A,New York,NY,10022.0,1395000.0,1.0,1.5,Sutton,1053.0,19449.0,1970.0,18.0,1325.0,951.0,Active,,,https://www.redfin.com/NY/New-York/400-E-54th-St-10022/unit-5A/home/45131015,REBNY,OLRS-2030375,N,Y,40.7560266,-73.9641121
